id;nickname;male;female;skin;hair;height;tattoo;age;weapon;arrested;convicted;rape;extortion;kidnapping;theft;homicide;arms_trafficking;drug_trafficking;faction;Dc;Bc;Cc;CC
B6LQ;1;1;0;1;1;3;0;41;0;0;0;0;0;0;0;0;0;1;0;0.04;0.0;0.3787878787878788;0.0
IEGM;0;0;1;1;2;3;0;43;0;0;0;0;0;0;0;0;0;1;0;0.08;0.0;0.5102040816326531;1.0
FJOA;0;1;0;3;2;5;0;53;0;1;1;0;0;0;1;1;0;1;0;0.04;0.0;0.3424657534246575;0.0
Z0RO;1;1;0;1;1;3;0;45;0;1;0;0;0;0;0;0;0;0;0;0.16;0.0011111111111111;0.5319148936170213;0.8333333333333334
WQFE;0;1;0;1;1;3;0;57;1;1;0;0;0;0;1;0;0;0;0;0.04;0.0;0.4901960784313725;0.0
DACB;1;1;0;4;1;3;0;37;1;0;0;0;0;0;1;0;1;0;0;0.16;0.0033333333333333;0.5208333333333334;0.6666666666666666
M8ZH;0;1;0;1;1;3;0;38;1;0;0;0;0;0;1;0;0;1;0;0.08;0.08;0.5102040816326531;0.0
EQN6;0;1;0;1;1;3;0;34;0;0;0;0;0;0;0;0;0;1;0;0.08;0.0;0.5102040816326531;1.0
U1FG;1;1;0;1;1;3;0;43;1;0;0;0;0;0;1;0;0;1;0;0.08;0.0;0.5;1.0
RFF5;0;0;1;4;1;3;0;39;0;0;0;0;0;0;0;0;0;1;0;0.12;0.0;0.5102040816326531;1.0
ZWAK;0;0;1;3;1;1;0;37;0;1;1;0;0;0;0;1;0;0;0;0.04;0.0;0.4901960784313725;0.0
DHZA;1;1;0;1;1;3;0;39;0;1;1;0;0;0;1;0;0;1;0;0.36;0.1111111111111111;0.5952380952380952;0.25
R6V9;0;1;0;2;1;3;0;29;0;1;1;0;0;0;0;0;0;0;0;0.0714285714285714;0.0;0.5;0.0
ZVNC;1;1;0;3;0;3;0;28;1;1;1;0;0;0;1;0;0;1;0;0.0714285714285714;0.0;0.5;0.0
QUJ8;0;1;0;2;1;3;0;28;0;1;0;0;0;0;0;0;0;1;0;0.9285714285714284;0.989010989010989;0.9333333333333332;0.0
P3FZ;0;1;0;2;1;3;0;30;0;0;0;0;0;0;0;0;0;1;0;0.0714285714285714;0.0;0.5;0.0
TIFR;0;1;0;3;1;3;0;27;0;1;1;0;0;0;1;0;0;1;0;0.1428571428571428;0.1428571428571428;0.5384615384615384;0.0
ZFIH;0;1;0;4;1;2;0;32;0;0;0;0;0;0;0;0;0;0;0;0.0714285714285714;0.0;0.5;0.0
RLUH;0;1;0;3;0;3;0;31;0;0;0;0;0;0;0;1;0;1;0;0.0714285714285714;0.0;0.5;0.0
SAVO;0;1;0;2;1;3;0;25;0;0;0;0;0;0;0;0;0;1;0;0.0714285714285714;0.0;0.5;0.0
OXYL;0;1;0;1;0;3;0;25;0;0;0;0;0;0;0;0;0;1;0;0.0714285714285714;0.0;0.5;0.0
XSNV;0;1;0;2;1;3;0;23;0;0;0;0;0;0;0;0;0;1;0;0.0714285714285714;0.0;0.5;0.0
BHXW;0;1;0;2;1;3;0;44;0;0;0;0;0;0;0;0;0;1;0;0.0714285714285714;0.0;0.5;0.0
A2Z9;0;1;0;3;0;2;0;28;0;0;0;0;0;0;1;0;0;1;0;0.0714285714285714;0.0;0.5;0.0
V9Z7;0;1;0;2;1;4;0;33;0;1;1;0;0;0;0;0;0;1;0;0.0714285714285714;0.0;0.5;0.0
C9OT;0;1;0;2;1;3;0;25;0;0;0;0;0;0;0;0;0;1;0;0.0714285714285714;0.0;0.358974358974359;0.0
J2P5;0;1;0;2;1;2;0;32;0;0;0;0;0;0;1;0;0;1;0;0.0714285714285714;0.0;0.5;0.0
OOYA;1;1;0;1;2;3;0;20;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
GCWA;0;1;0;1;2;1;0;19;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
FOLA;1;1;0;1;2;1;0;20;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
AOM3;0;1;0;2;1;0;0;21;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
U8RK;1;1;0;3;1;3;0;20;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
X8IT;0;1;0;3;1;5;0;25;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
ZWRF;0;1;0;2;1;5;0;23;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
TFG1;0;1;0;4;1;2;0;32;0;0;0;0;0;0;0;0;0;0;0;0.25;0.0;0.5714285714285714;0.0
L8JL;1;1;0;3;2;1;0;30;0;1;0;0;0;0;0;0;0;0;0;0.25;0.0;0.5714285714285714;0.0
KDBV;0;1;0;3;2;1;0;29;0;1;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0.0
WTKQ;1;1;0;3;2;2;0;35;0;1;0;0;0;0;0;0;0;0;0;0.25;0.0;0.5714285714285714;0.0
O6KU;0;1;0;3;2;1;0;26;0;1;0;0;0;0;0;0;0;0;0;0.25;0.0;0.5714285714285714;0.0
X7K8;1;1;0;2;1;3;0;22;0;0;0;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
L3QJ;0;1;0;3;0;2;0;32;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
YONQ;0;1;0;2;1;3;0;22;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
U6CW;0;1;0;2;1;4;0;29;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
RYWH;0;1;0;3;0;3;0;25;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
MLLT;0;1;0;3;1;5;0;32;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
YJRB;0;1;0;3;2;3;0;26;0;0;0;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
M8GE;0;1;0;1;0;3;0;24;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
LZMU;0;0;1;3;2;1;0;23;1;0;0;0;0;0;1;0;0;1;0;1.0;1.0;1.0;0.0
IMM2;0;0;1;2;1;1;0;23;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
Q4BJ;1;1;0;1;1;2;0;35;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;0.0
IFQU;0;1;0;3;1;3;0;27;1;1;1;0;0;0;1;0;0;0;0;0.1666666666666666;0.0151515151515151;0.3428571428571428;0.0
EUE2;1;1;0;3;1;2;0;28;1;0;0;0;0;0;1;0;0;0;0;0.4166666666666666;0.0;0.48;1.0
KVV1;1;1;0;3;1;2;0;29;1;0;0;0;0;0;1;0;0;0;0;0.4166666666666666;0.0;0.48;1.0
S4YB;1;1;0;3;1;2;0;29;1;1;1;0;0;0;1;0;0;0;0;0.4166666666666666;0.0;0.48;1.0
JUB9;0;0;1;3;0;2;0;28;0;1;1;0;0;1;0;1;0;0;0;0.25;0.0;0.5217391304347826;1.0
DCJV;0;0;1;1;3;5;0;33;0;1;1;0;0;0;0;0;0;1;0;0.0833333333333333;0.0;0.3243243243243243;0.0
CMQT;0;1;0;0;1;3;0;31;0;1;1;0;0;0;0;0;0;1;0;0.25;0.2348484848484848;0.4615384615384615;0.0
QMHI;1;1;0;3;1;1;0;31;1;1;1;0;0;1;1;1;0;0;0;0.6666666666666666;0.5303030303030303;0.6666666666666666;0.4642857142857143
M1YK;1;1;0;2;1;3;0;28;1;0;0;0;0;0;1;0;0;0;0;0.4166666666666666;0.0;0.48;1.0
U5B9;0;1;0;3;1;1;0;25;1;0;0;0;0;0;1;0;0;0;0;0.4166666666666666;0.0;0.48;1.0
KQC5;0;1;0;3;0;5;0;34;0;1;1;0;0;0;0;0;0;1;0;0.1666666666666666;0.0681818181818181;0.4285714285714285;0.0
OKAH;0;1;0;3;1;3;0;41;1;1;1;0;0;1;0;1;0;1;0;0.4166666666666666;0.5;0.631578947368421;0.3
ULFC;0;1;0;3;2;3;0;44;1;1;1;0;0;1;0;1;0;0;0;0.25;0.0;0.5217391304347826;1.0
J8N0;0;1;0;3;0;4;0;22;1;0;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
VMF1;0;1;0;3;0;4;0;21;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
U9SA;0;0;1;1;2;1;0;30;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
HEQU;0;0;1;1;2;2;0;35;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
Y0N0;0;0;1;1;2;1;0;34;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
A0VU;0;1;0;3;1;4;0;34;1;1;1;0;0;1;1;0;0;1;0;1.0;0.5;1.0;0.5
GJVL;0;1;0;3;0;4;0;39;0;1;1;0;0;0;1;0;0;1;0;0.25;0.0;0.5714285714285714;0.0
GNNJ;0;1;0;3;1;2;0;33;1;1;0;0;0;0;0;0;0;0;0;0.75;0.0;0.8;1.0
L2EK;0;0;1;1;2;2;0;38;1;0;0;0;0;0;0;0;0;0;0;0.75;0.0;0.8;1.0
TLTM;0;1;0;3;1;2;0;31;1;1;0;0;0;0;0;0;0;0;0;0.75;0.0;0.8;1.0
MYKK;1;1;0;2;1;4;0;25;0;1;1;0;1;0;1;0;0;1;0;1.0;0.0;1.0;1.0
DXDR;1;1;0;3;0;2;0;25;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
AZSP;1;1;0;3;1;5;0;25;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
K1H4;0;1;0;3;1;5;0;22;0;0;0;0;0;0;0;0;0;1;0;0.6666666666666666;0.0;0.6666666666666666;1.0
HEG5;1;1;0;3;1;3;0;27;0;1;1;0;0;0;0;0;0;1;0;0.1666666666666666;0.0;0.4;0.0
MFR5;1;1;0;1;3;5;0;20;0;0;0;0;0;0;0;0;0;1;0;0.6666666666666666;0.0;0.6666666666666666;1.0
FCLI;1;1;0;1;0;5;0;23;0;0;0;0;0;0;0;0;0;1;0;0.8333333333333333;0.5333333333333333;0.8571428571428571;0.6
I4XT;0;1;0;1;1;4;0;28;0;1;1;0;0;0;0;0;0;1;0;0.6666666666666666;0.0;0.6666666666666666;1.0
BJSN;1;1;0;3;1;3;0;30;0;1;1;0;0;0;0;0;0;1;0;0.6666666666666666;0.0;0.6666666666666666;1.0
JFHE;1;1;0;1;3;5;0;23;1;0;0;0;0;0;1;1;0;1;0;0.3333333333333333;0.3333333333333333;0.6;0.0
EHYZ;1;0;1;3;1;2;0;27;0;1;0;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
XRZ3;0;1;0;3;1;2;0;31;1;1;0;0;0;0;0;0;0;1;0;0.25;0.0;0.5714285714285714;0.0
N4OZ;1;1;0;3;3;2;0;38;1;1;1;0;0;0;0;0;0;1;0;0.25;0.0;0.5714285714285714;0.0
CPKK;1;1;0;1;2;3;0;31;1;1;1;0;0;0;0;1;0;1;0;0.25;0.0;0.5714285714285714;0.0
HEUS;0;1;0;1;0;3;0;36;1;1;0;0;0;0;1;1;0;1;0;0.25;0.0;0.5714285714285714;0.0
C5OT;0;1;0;3;2;2;0;25;1;1;1;0;0;0;1;0;0;0;0;0.0625;0.0;0.3555555555555555;0.0
IDU1;0;0;1;3;2;5;0;20;0;0;0;0;0;0;0;0;0;1;0;0.5;0.1506944444444444;0.5714285714285714;0.5
YPL5;0;0;1;3;0;2;0;26;0;1;1;0;0;0;0;0;0;1;0;0.1875;0.0;0.4102564102564102;1.0
B5XV;0;1;0;4;3;5;0;21;0;0;0;0;0;0;0;0;0;1;0;0.25;0.0;0.4705882352941176;1.0
VOJZ;1;1;0;2;1;3;0;24;1;0;0;0;0;0;1;0;0;0;0;0.0625;0.0;0.3809523809523809;0.0
REZD;0;1;0;3;1;4;0;35;0;1;1;0;0;0;0;1;0;0;0;0.125;0.0;0.2622950819672131;1.0
A0NJ;0;0;1;4;3;5;0;20;0;0;0;0;0;0;0;0;0;1;0;0.125;0.0083333333333333;0.4;0.0
IDF5;0;1;0;4;3;5;0;21;0;0;0;0;0;0;0;0;0;1;0;0.25;0.0;0.4705882352941176;1.0
O5M5;1;1;0;4;3;5;0;30;0;0;0;0;0;0;0;0;0;1;0;0.4375;0.4145833333333333;0.6153846153846154;0.5714285714285714
ZAJA;0;0;1;3;0;0;0;24;0;1;1;0;0;0;0;0;0;1;0;0.4375;0.0423611111111111;0.5517241379310345;0.6666666666666666
LPXD;0;1;0;3;0;3;0;24;0;1;1;0;0;0;0;0;0;1;0;0.375;0.2416666666666666;0.5333333333333333;0.4
PTC8;0;0;1;4;3;5;0;37;1;0;0;0;0;0;0;1;0;0;0;0.1875;0.325;0.4571428571428571;0.3333333333333333
JVVA;1;1;0;3;0;4;0;34;0;0;0;0;0;0;0;1;0;1;0;0.1875;0.0583333333333333;0.3404255319148936;0.6666666666666666
XXM8;0;0;1;4;3;5;0;29;0;1;0;0;0;0;0;1;0;0;0;0.1875;0.0583333333333333;0.3404255319148936;0.6666666666666666
BVWQ;0;1;0;4;3;5;0;24;1;0;0;0;0;0;1;0;0;0;0;0.5625;0.2715277777777778;0.5925925925925926;0.3888888888888889
VMF2;0;1;0;2;1;3;0;29;0;1;1;0;0;0;1;0;0;1;0;0.0625;0.0;0.3555555555555555;0.0
FLPR;1;1;0;4;3;5;0;25;0;1;0;0;0;0;0;0;0;1;0;0.125;0.0041666666666666;0.3902439024390244;0.0
D5F5;0;1;0;1;1;3;0;24;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
M4DQ;0;1;0;2;1;2;0;29;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
QNEV;1;1;0;1;1;3;0;28;1;1;1;0;0;0;1;0;0;0;0;0.1111111111111111;0.0;0.391304347826087;0.0
UCV0;0;1;0;3;1;3;0;30;0;0;0;0;0;0;0;0;0;1;0;0.2222222222222222;0.0;0.5;1.0
N3FJ;0;1;0;3;0;3;0;30;1;1;1;0;0;0;1;0;0;1;0;0.7777777777777777;0.8888888888888888;0.8181818181818182;0.0476190476190476
BXGX;0;1;0;3;0;2;0;27;0;1;0;0;0;0;0;0;0;1;0;0.1111111111111111;0.0;0.4736842105263157;0.0
ECZP;0;1;0;0;0;2;0;37;0;0;0;0;0;0;0;0;0;1;0;0.2222222222222222;0.0;0.5;1.0
LSNB;0;1;0;3;0;3;0;33;0;1;1;0;0;0;1;0;0;0;0;0.1111111111111111;0.0;0.391304347826087;0.0
QJZX;0;1;0;2;1;4;0;32;1;1;1;0;0;0;0;1;0;1;0;0.3333333333333333;0.4166666666666666;0.6;0.0
Z0YH;1;1;0;1;0;2;0;36;0;1;1;0;0;0;0;0;0;0;0;0.1111111111111111;0.0;0.4736842105263157;0.0
DBZB;0;1;0;1;2;2;0;27;1;0;0;0;0;0;0;0;0;1;0;0.1111111111111111;0.0;0.4736842105263157;0.0
QPXJ;1;1;0;3;0;3;0;24;1;0;0;0;0;0;0;0;0;1;0;0.1111111111111111;0.0;0.4736842105263157;0.0
Q7BX;0;0;1;3;2;2;0;24;0;0;0;0;0;0;0;0;0;0;0;0.75;0.0;0.8;1.0
S3RX;0;1;0;3;1;3;0;24;1;1;1;0;0;0;0;0;0;0;0;0.75;0.0;0.8;1.0
SBAW;0;1;0;3;2;3;0;26;0;1;1;0;0;0;0;0;0;1;0;1.0;0.5;1.0;0.5
DAWU;0;0;1;0;2;2;0;24;1;0;0;0;0;0;0;0;0;0;0;0.75;0.0;0.8;1.0
HPHJ;0;0;1;2;1;2;0;24;0;0;0;0;0;0;0;0;0;1;0;0.25;0.0;0.5714285714285714;0.0
NSOI;0;1;0;3;1;5;0;25;1;1;0;0;0;0;0;1;0;1;0;1.0;1.0;1.0;0.0
IWYN;0;1;0;2;1;3;0;33;1;1;1;0;0;0;1;1;0;1;0;0.5;0.0;0.6666666666666666;0.0
O2AU;0;1;0;3;1;2;0;24;1;1;1;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
MTJI;0;1;0;3;1;3;0;27;0;1;0;0;0;0;1;0;0;0;0;0.1428571428571428;0.0;0.4117647058823529;0.0
ZDIX;0;1;0;3;2;2;0;23;0;0;0;0;0;0;1;0;0;0;0;0.1428571428571428;0.0;0.4117647058823529;0.0
IRW9;0;1;0;3;2;2;0;22;1;0;0;0;0;0;1;1;0;0;0;0.5714285714285714;0.8095238095238095;0.6363636363636364;0.0
OHYI;0;1;0;3;1;3;0;25;0;1;0;0;0;0;0;0;0;0;0;0.1428571428571428;0.0;0.3043478260869565;0.0
V6WY;0;1;0;1;1;2;0;24;1;0;0;0;0;0;1;0;0;1;0;0.2857142857142857;0.2857142857142857;0.4117647058823529;0.0
RHNB;0;1;0;1;0;2;0;23;0;0;0;0;0;0;1;0;0;0;0;0.2857142857142857;0.4761904761904761;0.5384615384615384;0.0
Q4G6;0;1;0;3;2;3;0;28;0;1;0;0;0;0;0;0;0;0;0;0.1428571428571428;0.0;0.3333333333333333;0.0
M8SE;1;1;0;3;2;4;0;23;1;0;0;0;0;0;1;0;0;0;0;0.2857142857142857;0.2857142857142857;0.4666666666666667;0.0
WYFD;0;1;0;3;0;3;0;23;1;0;0;0;0;0;1;1;0;1;0;0.1666666666666666;0.1111111111111111;0.24;0.3333333333333333
HEZI;0;1;0;1;2;3;0;24;1;0;0;0;0;0;1;1;0;1;0;0.2777777777777778;0.4705882352941176;0.2950819672131147;0.1
ENUL;0;1;0;3;0;3;0;26;0;0;0;0;0;0;0;0;0;1;0;0.0555555555555555;0.0;0.2307692307692307;0.0
KMKQ;0;1;0;1;0;4;0;32;1;1;1;0;0;0;0;1;0;1;0;0.1111111111111111;0.4248366013071895;0.3157894736842105;0.0
YSAK;0;1;0;3;1;3;0;35;1;1;0;0;0;0;1;0;0;0;0;0.1111111111111111;0.0;0.2769230769230769;1.0
FDJR;0;1;0;1;2;5;0;36;0;0;0;0;0;0;0;0;0;1;0;0.0555555555555555;0.0;0.2307692307692307;0.0
TPYV;1;1;0;1;2;2;0;23;1;0;0;0;0;0;1;0;0;1;0;0.1111111111111111;0.5228758169934641;0.3529411764705882;0.0
HHSO;0;1;0;1;2;3;0;24;1;0;0;0;0;0;1;0;0;0;0;0.0555555555555555;0.0;0.2535211267605634;0.0
J6UZ;1;1;0;3;1;4;0;33;0;1;1;0;0;0;1;0;0;0;0;0.0555555555555555;0.0;0.216867469879518;0.0
RVUL;1;1;0;3;0;2;0;24;1;0;0;0;0;0;1;0;0;0;0;0.1666666666666666;0.1111111111111111;0.28125;0.3333333333333333
N2DT;0;1;0;2;1;3;0;21;1;0;0;0;0;0;1;0;0;0;0;0.1111111111111111;0.0;0.2368421052631578;1.0
U1DY;0;1;0;1;0;3;0;24;0;0;0;0;0;0;1;0;0;1;0;0.0555555555555555;0.0;0.2222222222222222;0.0
ZTS8;0;1;0;1;0;2;0;26;0;1;0;0;0;0;0;0;0;0;0;0.0555555555555555;0.0;0.1836734693877551;0.0
X5NF;0;1;0;1;2;4;0;27;1;1;0;0;0;0;1;0;0;1;0;0.1666666666666666;0.542483660130719;0.3333333333333333;0.0
AGBZ;1;1;0;3;0;4;0;31;0;1;1;1;0;0;0;0;0;0;0;0.0555555555555555;0.0;0.216867469879518;0.0
ZDYO;1;1;0;1;1;3;0;45;0;1;0;0;0;0;0;0;0;1;0;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.0
RCWG;0;1;0;1;1;3;0;23;0;1;0;0;0;0;1;0;0;0;0;0.2222222222222222;0.3986928104575163;0.2727272727272727;0.0
Y3MU;0;1;0;1;2;3;0;27;1;1;1;0;0;0;1;0;0;0;0;0.0555555555555555;0.0;0.1956521739130435;0.0
Q6FB;0;1;0;3;0;3;0;24;1;0;0;0;0;0;1;0;0;0;0;0.2222222222222222;0.6470588235294118;0.36;0.1666666666666666
D8M1;0;1;0;3;1;2;0;21;1;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
MZEN;0;1;0;2;1;2;0;22;1;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
CUCS;0;1;0;3;0;2;0;23;1;0;0;0;0;0;1;0;0;1;0;1.0;1.0;1.0;0.0
N7L2;0;1;0;3;0;3;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
YZSW;0;1;0;3;1;2;0;23;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
PSNZ;0;1;0;1;0;2;0;21;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
PFJN;0;1;0;3;1;3;0;35;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
WCTK;0;1;0;3;1;3;0;27;0;1;0;0;0;0;0;0;0;1;0;0.1428571428571428;0.0;0.3333333333333333;0.0
MLP0;1;1;0;3;0;4;0;39;1;1;1;0;0;0;0;0;0;1;0;0.4285714285714285;0.0119047619047619;0.5;0.6666666666666666
G2HX;0;1;0;1;1;2;0;59;0;1;1;0;0;0;0;0;0;1;0;0.5714285714285714;0.2619047619047618;0.6363636363636364;0.1666666666666666
F8UG;1;1;0;3;0;2;0;26;1;1;1;0;0;0;0;0;0;1;0;0.2857142857142857;0.2857142857142857;0.4666666666666667;0.0
AEKH;1;1;0;1;2;3;0;31;0;1;0;0;0;0;0;1;0;1;0;0.4285714285714285;0.4880952380952381;0.6363636363636364;0.0
IFQ3;1;1;0;2;1;4;0;40;0;1;0;0;0;0;0;0;0;1;0;0.2857142857142857;0.0119047619047619;0.4666666666666667;0.0
GBNL;0;1;0;1;1;3;0;36;0;1;1;0;0;0;0;0;0;1;0;0.4285714285714285;0.0119047619047619;0.5;0.6666666666666666
UZKA;1;1;0;2;1;3;0;32;0;0;0;0;0;0;0;0;0;1;0;0.5714285714285714;0.2619047619047618;0.6363636363636364;0.1666666666666666
Q1K3;0;1;0;3;1;2;0;24;1;1;0;0;0;0;1;0;0;0;0;1.0;0.1666666666666666;1.0;0.6666666666666666
DPPT;0;1;0;3;1;2;0;21;1;0;0;0;0;0;1;0;0;1;0;1.0;0.1666666666666666;1.0;0.6666666666666666
P6ZZ;0;1;0;3;1;2;0;33;1;1;0;0;0;0;1;0;0;0;0;0.6666666666666666;0.0;0.75;1.0
WDNH;0;1;0;3;0;3;0;30;1;1;0;0;0;0;1;0;0;1;0;0.6666666666666666;0.0;0.75;1.0
CZN7;0;1;0;3;0;3;0;48;1;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
H3WJ;0;1;0;3;2;3;0;47;0;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
LNJ4;0;1;0;3;2;3;0;27;1;1;0;0;0;0;0;1;0;0;0;0.5;0.0;0.6666666666666666;1.0
AHQA;0;1;0;4;3;5;0;26;1;1;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;1.0
CXMT;1;1;0;4;3;5;0;23;1;0;0;0;0;0;0;0;0;1;0;1.0;0.6;1.0;0.4
GBFM;0;1;0;4;3;0;0;28;0;1;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;1.0
DVOL;0;1;0;4;3;5;0;33;0;0;0;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;1.0
UDR1;0;1;0;3;2;2;0;28;1;1;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;1.0
DWF7;0;0;1;4;3;5;0;31;0;1;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;1.0
HBJH;0;1;0;3;1;3;0;28;1;1;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;1.0
FRS2;1;1;0;1;0;0;0;35;0;1;0;0;0;0;0;1;0;1;0;0.25;0.0;0.5714285714285714;0.0
O9AW;1;1;0;1;0;2;0;32;1;1;1;0;0;0;1;1;0;1;0;1.0;0.8333333333333333;1.0;0.1666666666666666
VQPV;1;1;0;2;1;3;0;31;1;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;1.0
A5K7;1;1;0;2;1;3;0;33;1;1;1;0;0;0;0;1;0;1;0;0.25;0.0;0.5714285714285714;0.0
X4V1;1;1;0;2;1;4;0;29;1;1;1;0;0;0;1;1;0;1;0;0.0714285714285714;0.0;0.3111111111111111;0.0
NGB4;0;1;0;3;1;2;0;32;0;1;0;0;0;0;1;0;0;0;0;0.2142857142857142;0.0329670329670329;0.4375;0.6666666666666666
OIF1;1;1;0;2;1;2;0;25;1;0;0;0;0;0;0;0;0;1;0;0.2142857142857142;0.2747252747252747;0.3414634146341463;0.0
UTLL;0;1;0;3;0;4;0;27;0;1;1;0;0;0;0;0;0;0;0;0.1428571428571428;0.0;0.2916666666666667;1.0
J3QG;1;1;0;1;1;3;0;31;1;1;1;0;0;0;1;0;0;1;0;0.1428571428571428;0.0;0.4242424242424242;1.0
GFEE;0;1;0;3;1;3;0;28;0;1;0;0;0;0;0;1;0;1;0;0.2142857142857142;0.4725274725274725;0.4375;0.0
ORUB;0;1;0;2;3;3;0;26;0;1;1;0;0;0;0;0;0;1;0;0.1428571428571428;0.0;0.3684210526315789;1.0
PAQJ;1;1;0;3;1;4;0;32;0;1;1;0;0;0;1;0;0;1;0;0.2142857142857142;0.0659340659340659;0.3888888888888889;0.6666666666666666
EUGZ;1;1;0;1;1;3;0;26;0;1;1;0;0;0;1;0;0;1;1;0.0714285714285714;0.0;0.2592592592592592;0.0
EQJT;1;1;0;1;0;4;0;26;1;1;1;0;0;0;1;1;0;1;0;0.5714285714285714;0.6208791208791209;0.5384615384615384;0.1428571428571428
BQYZ;1;1;0;3;1;4;0;31;0;1;1;0;0;0;1;0;0;0;0;0.2857142857142857;0.5;0.5185185185185185;0.3333333333333333
VOJ0;0;1;0;3;1;3;0;27;1;1;1;0;0;0;0;0;0;1;0;0.0714285714285714;0.0;0.2592592592592592;0.0
XBIX;1;1;0;1;2;2;0;26;0;0;0;0;0;0;1;0;0;0;0;0.2142857142857142;0.0659340659340659;0.3888888888888889;0.6666666666666666
KFD7;0;1;0;3;1;2;0;25;0;0;0;0;0;0;1;0;0;1;0;0.0714285714285714;0.0;0.358974358974359;0.0
K5B4;0;1;0;3;1;2;0;28;0;1;1;0;0;0;0;0;0;1;0;0.0714285714285714;0.0;0.358974358974359;0.0
NDBE;0;1;0;4;3;5;0;25;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
MIM2;0;1;0;4;3;5;0;27;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
WRL8;1;0;1;1;1;2;0;34;0;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;0.0
VDR9;1;1;0;3;3;2;0;32;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
RIUG;1;1;0;3;1;3;0;35;0;1;1;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
KAGW;1;1;0;3;0;2;0;32;1;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
SZKZ;0;1;0;1;0;3;0;33;0;1;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
O1FB;1;1;0;1;2;3;0;32;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
A4RQ;0;0;1;2;1;3;0;32;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
WKXD;0;1;0;1;1;4;0;30;1;1;1;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
